PassengerId,Survived_pred,Survived_prob
1205,1,0.8383360903066989
1206,1,0.8661746480685022
1207,1,0.8385966016494223
1208,0,0.3824084759075415
1209,0,0.14980236814333786
1210,0,0.1452711778950276
1211,0,0.18970511233322968
1212,0,0.1447282396260652
1213,0,0.15855099892637312
1214,0,0.14033802919287636
1215,0,0.1524693297357932
1216,1,0.8505803138411684
1217,0,0.14473515516054428
1218,1,0.8205172781862275
1219,0,0.19527318311896166
1220,0,0.13363305816053428
1221,0,0.14422824954753583
1222,1,0.8694838958571988
1223,0,0.15523386143738013
1224,0,0.15321488949724968
1225,1,0.7946765763286769
1226,0,0.14527441698362445
1227,0,0.15248019925459694
1228,0,0.1455562767852997
1229,0,0.19325930476746914
1230,0,0.13879366635083074
1231,0,0.15321494415912693
1232,0,0.1533468823318366
1233,0,0.14983543410542172
1234,0,0.4599659612995953
1235,1,0.7407168862598331
1236,0,0.11405942930872094
1237,1,0.5326988443890234
1238,0,0.14033802919287636
1239,1,0.6971179449388322
1240,0,0.14054575739252823
1241,1,0.8897947134325699
1242,1,0.8768232214608568
1243,0,0.1406835557326898
1244,0,0.15334095772234424
1245,0,0.18643450144261692
1246,1,0.783431854925052
1247,0,0.15198358253125635
1248,1,0.8158789218975332
1249,0,0.14600218624063122
1250,0,0.15194829650331135
1251,0,0.5
1252,0,0.1732079537440352
1253,1,0.9174496569043509
1254,1,0.8897947134325699
1255,0,0.14533970510930763
1256,1,0.8987396711418845
1257,0,0.4545478745324315
1258,0,0.1361315445353817
1259,1,0.6070844257948999
1260,1,0.875221919421985
1261,0,0.14181335863189362
1262,0,0.1610693533946423
1263,1,0.8462963746320856
1264,0,0.15830079089747098
1265,0,0.15416917389224807
1266,1,0.8923123828911944
1267,1,0.7317120507909672
1268,0,0.3567741850658932
1269,0,0.14448407233352178
1270,0,0.1529348799417793
1271,0,0.14894631411664477
1272,0,0.15194829650331135
1273,0,0.1525601856926273
1274,1,0.6003606000164637
1275,0,0.4551988139530261
1276,0,0.14132782976209102
1277,1,0.8564076107262788
1278,0,0.14442291182960038
1279,0,0.14172767179947737
1280,0,0.15950108112085207
1281,0,0.23370268524796306
1282,0,0.1517974945085454
1283,1,0.903887628554615
1284,1,0.6608728214768894
1285,0,0.1525463392834411
1286,0,0.08647178688418695
1287,1,0.8903204756298612
1288,0,0.15427594675277156
1289,1,0.8881616525048023
1290,0,0.14547221178285236
1291,0,0.15226256605316668
1292,1,0.8644791559227506
1293,0,0.13590944762467452
1294,1,0.9090662714027792
1295,0,0.17886191760741948
1296,0,0.1995094740151314
1297,0,0.16688652353203282
1298,0,0.15240867954577855
1299,0,0.36900308907369345
1300,1,0.8564552894335268
1301,1,0.7840821171350771
1302,1,0.8564809642898786
1303,1,0.8777829554143424
1304,1,0.5864697762434518
1305,0,0.14601783249511477
1306,1,0.8774097471735283
1307,0,0.1538796910878035
1308,0,0.14601783249511477
1309,0,0.15155445479330706
