PassengerId,Survived_pred,Survived_prob
1083,0,0.14935071813832357
1084,0,0.4663682573685991
1085,0,0.13997941674379677
1086,1,0.8665709413304249
1087,0,0.14698896097379086
1088,1,0.7314869993026192
1089,1,0.5356085857688948
1090,0,0.13799592899298824
1091,1,0.5852864550270863
1092,1,0.8634478901766701
1093,1,0.9035949590515259
1094,0,0.3833181055975083
1095,1,0.9346797207401355
1096,0,0.1369309422441467
1097,0,0.15042260694900944
1098,1,0.8469937035111128
1099,0,0.1372620297989456
1100,1,0.8699181601292246
1101,0,0.1406421324912711
1102,0,0.1499763686728573
1103,0,0.14212169019220094
1104,0,0.15333976945306727
1105,1,0.7800259603469241
1106,0,0.2924117809934491
1107,0,0.1491973757874899
1108,1,0.8576017802239202
1109,0,0.2683281735756463
1110,1,0.8057318719939272
1111,0,0.14220481923226344
1112,1,0.8795751496792775
1113,0,0.14281513710904764
1114,1,0.844990618368565
1115,0,0.14281138694508994
1116,1,0.8236974689122191
1117,1,0.755753564545125
1118,0,0.14095485685104653
1119,1,0.8574879046506967
1120,0,0.15180696232670565
1121,0,0.14666191898901923
1122,0,0.1685804650567439
1123,1,0.8851549934867989
1124,0,0.12499421704441215
1125,0,0.14806749397069224
1126,0,0.19259576486239505
1127,0,0.14444406829584355
1128,0,0.3187073848646188
1129,0,0.17337980001981226
1130,1,0.9068751559922607
1131,1,0.8923606668833186
1132,1,0.8136316322071652
1133,1,0.8745158914652105
1134,0,0.22693966341237645
1135,0,0.1421900848091239
1136,0,0.12786898246662776
1137,0,0.1494638392996807
1138,1,0.8562720497787513
1139,0,0.10548639511324945
1140,1,0.8695331206302538
1141,1,0.6857981758197941
1142,1,0.9343234370475629
1143,0,0.1444444777053239
1144,0,0.1783650378455004
1145,0,0.14071269438307765
1146,0,0.14677069265236997
1147,0,0.14216100124125972
1148,0,0.14807223746809567
1149,0,0.14220481923226344
1150,1,0.8334354750656456
1151,0,0.14281112974751053
1152,0,0.11204460022240996
1153,0,0.14281214924891553
1154,1,0.901249688014597
1155,1,0.8091208231548561
1156,0,0.1376094342388858
1157,0,0.1421908258872937
1158,0,0.15397341700706316
1159,0,0.14216100124125972
1160,1,0.5851546284548175
1161,0,0.15279777002942455
1162,0,0.1882794191407964
1163,0,0.14807223746809567
1164,1,0.8551359758855773
1165,1,0.8575047539215247
1166,0,0.1493259128993216
1167,1,0.8385760340504091
1168,0,0.1378881927952069
1169,0,0.13213213331341936
1170,0,0.1308891155088993
1171,0,0.13918078633969957
1172,1,0.5593250124809225
1173,1,0.8251676957327613
1174,1,0.8574879046506967
1175,1,0.8893989187629248
1176,1,0.796809535631596
1177,0,0.149196021472182
1178,0,0.14213687296417482
1179,0,0.1547493187016398
1180,0,0.14932596700782436
1181,0,0.14220481923226344
1182,0,0.1471608624997957
1183,1,0.8560746768622605
1184,0,0.14932596700782436
1185,0,0.14840045777129998
1186,0,0.1496192638454479
1187,0,0.1409373054391224
1188,1,0.9491482380319133
1189,0,0.15108794762997665
1190,0,0.14563483917574407
1191,0,0.1430490305620699
1192,0,0.14600748390764207
1193,0,0.13878558414753786
1194,0,0.1284544153670972
1195,0,0.14067117356988754
1196,1,0.8574879046506967
1197,1,0.8131239396120451
1198,0,0.35163632334057837
1199,1,0.8220533188586878
1200,0,0.15789098335204016
1201,1,0.5273966918924556
1202,0,0.1493817338177085
1203,0,0.16405381279559478
1204,0,0.14216308520670354
1205,1,0.8392378113988928
1206,1,0.8672269509566359
1207,1,0.8395000055845653
1208,0,0.37858005667357353
1209,0,0.14594863144296014
1210,0,0.14146640590810883
1211,0,0.1855207978074969
1212,0,0.14092950359783832
1213,0,0.1546096699430546
1214,0,0.13658945129346664
1215,0,0.14858793379894575
1216,1,0.8515558060424601
1217,0,0.14093634202149233
1218,1,0.821293230575164
1219,0,0.19105597088751722
1220,0,0.12996583021940153
1221,0,0.14043510431121234
1222,1,0.8705497864795115
1223,0,0.15132468579850303
1224,0,0.1493259128993216
1225,1,0.7952374222082035
1226,0,0.1414696090964384
1227,0,0.1485986923257375
1228,0,0.14174834987973384
1229,0,0.18905364206646302
1230,0,0.13506331165002552
1231,0,0.14932596700782436
1232,0,0.14945657052223582
1233,0,0.14598134925512615
1234,0,0.45668737381374364
1235,1,0.7407350849391965
1236,0,0.11066459179765883
1237,1,0.5302003564573268
1238,0,0.13658945129346664
1239,1,0.6966353001465937
1240,0,0.13679475150873244
1241,1,0.8909205869407392
1242,1,0.8779155831320375
1243,0,0.1369309422441467
1244,0,0.14945070580069147
1245,0,0.18227093485701598
1246,1,0.7838888756300637
1247,0,0.14810716104454139
1248,1,0.816618919876742
1249,0,0.14218934497051133
1250,0,0.14807223746809567
1251,0,0.4944763618528849
1252,0,0.16913941659382983
1253,1,0.9185808890442576
1254,1,0.8909205869407392
1255,0,0.1415341738808893
1256,1,0.8998778417730148
1257,0,0.45121892493185745
1258,0,0.13243332137629685
1259,1,0.6054104941591126
1260,1,0.8763089482196169
1261,0,0.1380476550472532
1262,0,0.15710446001852957
1263,1,0.8472473228299686
1264,0,0.15436184280420182
1265,0,0.15027059027264547
1266,1,0.8934426541297095
1267,1,0.7316303965319131
1268,0,0.352843636382477
1269,0,0.14068806266204167
1270,0,0.14904874268593157
1271,0,0.14510163668367038
1272,0,0.14807223746809567
1273,0,0.14867786242897796
1274,1,0.5986150482282664
1275,0,0.4518758319969201
1276,0,0.13756773184339613
1277,1,0.8574141774362466
1278,0,0.14062758623037497
1279,0,0.13796295535115782
1280,0,0.15555077699218678
1281,0,0.22933620232964658
1282,0,0.14792298615454305
1283,1,0.9050285133649589
1284,1,0.6599493828851789
1285,0,0.1486641572807081
1286,0,0.08356063180606947
1287,1,0.8914473264962344
1288,0,0.15037629490007598
1289,1,0.8892842942860238
1290,0,0.14166521410212096
1291,0,0.14838328411689491
1292,1,0.8655241138260775
1293,0,0.13221394663649957
1294,1,0.9102064534425277
1295,0,0.17475053829528975
1296,0,0.1952692390527362
1297,0,0.1628699356641252
1298,0,0.14852790318432318
1299,0,0.3651171883130304
1300,1,0.8574620990613092
1301,1,0.784545292744247
1302,1,0.8574879046506967
1303,1,0.878878391934728
1304,1,0.5845743231827552
1305,0,0.14220481923226344
1306,1,0.8785039988706025
1307,0,0.1499840104157866
1308,0,0.14220481923226344
1309,0,0.14768245129627985
